study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp
PRJNA393472	SAMN07515253	SRX3103449	SRR5945039	1632839	human vaginal metagenome	68ea89ac65b26da7f54ccd38fb18b419;28d8ade629baf610288f9a73dbc20f54	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945039/SRR5945039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945039/SRR5945039_2.fastq.gz
PRJNA393472	SAMN07515258	SRX3103446	SRR5945042	1632839	human vaginal metagenome	10b070c5206df44580edb7c5751825bc;f4401f8e26132f4af2937e47542fa439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945042/SRR5945042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945042/SRR5945042_2.fastq.gz
PRJNA393472	SAMN07515333	SRX3103437	SRR5945051	1632839	human vaginal metagenome	69d53535823758a2388eada9b672bd96;7fd7196f371f3770579811717e96c232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945051/SRR5945051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945051/SRR5945051_2.fastq.gz
PRJNA393472	SAMN07515339	SRX3103429	SRR5945059	1632839	human vaginal metagenome	280a3149190c7ea6daebd2b5d31898e6;84b2ae53b42cb00ba880aa825f96d68d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945059/SRR5945059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945059/SRR5945059_2.fastq.gz
PRJNA393472	SAMN07515285	SRX3103428	SRR5945060	1632839	human vaginal metagenome	9218f7adf6e546593e88986d060251b4;e113ae86f9a6cd337cc23f6e66aab72c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945060/SRR5945060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945060/SRR5945060_2.fastq.gz
PRJNA393472	SAMN07515246	SRX3103425	SRR5945063	1632839	human vaginal metagenome	cf51809602b2674b237564fdade909a8;ea8eef7a0ddef129a72e7a6b0bb24fd2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945063/SRR5945063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945063/SRR5945063_2.fastq.gz
PRJNA393472	SAMN07515241	SRX3103422	SRR5945066	1632839	human vaginal metagenome	bfc5bc305a8e47c5a3d38203dfe012ee;1fae11486ce24a1ab870a47408d5ac89	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945066/SRR5945066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945066/SRR5945066_2.fastq.gz
PRJNA393472	SAMN07515242	SRX3103421	SRR5945067	1632839	human vaginal metagenome	fe4248fbe2727046c45c50c18cc6ddc4;8adfd0bf68220a609641dc3327a86053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945067/SRR5945067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945067/SRR5945067_2.fastq.gz
PRJNA393472	SAMN07515243	SRX3103420	SRR5945068	1632839	human vaginal metagenome	09c7eeb9123977f81103a38a289c6633;087f295d5a4c4b760031e4fdb1fc32a2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945068/SRR5945068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945068/SRR5945068_2.fastq.gz
PRJNA393472	SAMN07515244	SRX3103419	SRR5945069	1632839	human vaginal metagenome	3c93a98249471438253da7967561ed53;eb088c32403e4506fbb91849d4d53b21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945069/SRR5945069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945069/SRR5945069_2.fastq.gz
PRJNA393472	SAMN07515304	SRX3103407	SRR5945081	1632839	human vaginal metagenome	cd9c168b34cf2613962f69841f186aa4;ea0a9b1ca22c2ba47f8c2313bb431ba3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945081/SRR5945081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945081/SRR5945081_2.fastq.gz
PRJNA393472	SAMN07515274	SRX3103402	SRR5945086	1632839	human vaginal metagenome	bb73341943e7ae8eebbaed7497dff252;95b0fde0a50d5ee9ba7e82babf38cba4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945086/SRR5945086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945086/SRR5945086_2.fastq.gz
PRJNA393472	SAMN07515280	SRX3103396	SRR5945092	1632839	human vaginal metagenome	ce8bb15bf7968daeae316202ab6236df;04aa48cc9ead84378528d9f1f4ada9cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945092/SRR5945092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945092/SRR5945092_2.fastq.gz
PRJNA393472	SAMN07515214	SRX3103390	SRR5945098	1632839	human vaginal metagenome	b06daebe273fa8831dc16fd8332687a5;c860ad665993c269823f48ba77f448f4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945098/SRR5945098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945098/SRR5945098_2.fastq.gz
PRJNA393472	SAMN07515212	SRX3103388	SRR5945100	1632839	human vaginal metagenome	9763b87728671ee64555ce915ef8eeb1;3032471414e750ba0e6b615f622fc46c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945100/SRR5945100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945100/SRR5945100_2.fastq.gz
PRJNA393472	SAMN07515220	SRX3103386	SRR5945102	1632839	human vaginal metagenome	d825d313102e80e0a476e9873309945b;a0d07d1d4310eeb3fe682de9903efbe4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945102/SRR5945102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945102/SRR5945102_2.fastq.gz
PRJNA393472	SAMN07515320	SRX3103384	SRR5945104	1632839	human vaginal metagenome	02c8d66015efcbbdefd94a1af119c554;45689bab48b579c9e7ccd8a8b9f0256c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945104/SRR5945104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945104/SRR5945104_2.fastq.gz
PRJNA393472	SAMN07515316	SRX3103380	SRR5945108	1632839	human vaginal metagenome	61aedfc58c96c3ace2f22e67a8362854;20b7c2a418bd6d48856126821503ed47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945108/SRR5945108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945108/SRR5945108_2.fastq.gz
PRJNA393472	SAMN07515318	SRX3103378	SRR5945110	1632839	human vaginal metagenome	d85483c854f552475c52e0b977041f7d;a84c1147df9dfa96e1d9c035e43c361a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945110/SRR5945110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945110/SRR5945110_2.fastq.gz
PRJNA393472	SAMN07515313	SRX3103373	SRR5945115	1632839	human vaginal metagenome	650f5b1b2e1b08a7d89bcea32802c762;2c1f0e20389caaa513bb910ded4518d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945115/SRR5945115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945115/SRR5945115_2.fastq.gz
PRJNA393472	SAMN07515296	SRX3103372	SRR5945116	1632839	human vaginal metagenome	63733b8c9fc6025ca24468621895e41a;d9661d2f528dd727f7554babcb8dad03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945116/SRR5945116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945116/SRR5945116_2.fastq.gz
PRJNA393472	SAMN07515295	SRX3103371	SRR5945117	1632839	human vaginal metagenome	99984df60485968e0ea1ed74d6639822;2f50998c9e9930167bd29f0c1290c1b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945117/SRR5945117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945117/SRR5945117_2.fastq.gz
